filename,img_width,img_height,mask_width,mask_height,dims_match,white_ratio,n_unique_mask_values,is_strictly_binary
coco_000000046571_controlnet_sd1-5_1_None.jpg,424,640,424,640,True,0.399075,210,False
coco_000000046812_hdpainter_sd1-5_1_None.jpg,512,342,512,342,True,0.037395,2,True
coco_000000047175_removeanything_lama_1_None.jpg,640,476,640,476,True,0.479422,2,True
coco_000000047226_powerpaint_realisticvision_1_Blended.jpg,640,480,640,480,True,0.14486,2,True
coco_000000047234_removeanything_lama_1_None.jpg,600,448,600,448,True,0.129103,2,True
coco_000000047425_hdpainter_sd2_1_Upscaled.jpg,2048,1363,2048,1363,True,0.301363,256,False
coco_000000047805_removeanything_lama_1_None.jpg,566,640,566,640,True,0.035399,2,True
coco_000000047832_inpaintanything_sd2_1_None.jpg,640,425,640,425,True,0.302529,2,True
coco_000000047949_inpaintanything_sd2_1_None.jpg,640,480,640,480,True,0.398105,2,True
coco_000000048220_powerpaint_realisticvision_1_None.jpg,640,480,640,480,True,0.095514,2,True
coco_000000048451_brushnet_sdxl_1_Blended.jpg,1544,1024,1544,1024,True,0.107433,74,False
coco_000000048665_removeanything_lama_1_None.jpg,588,640,588,640,True,0.18049,2,True
coco_000000048825_brushnet_epicrealism_1_None.jpg,640,424,640,424,True,0.046296,2,True
coco_000000049495_removeanything_lama_1_None.jpg,640,480,640,480,True,0.206751,2,True
coco_000000049633_controlnet_sd1-5_1_None.jpg,640,424,640,424,True,0.054194,118,False
coco_000000049643_powerpaint_realisticvision_1_Blended.jpg,640,408,640,408,True,0.372966,94,False
coco_000000049845_controlnet_sd1-5_1_None.jpg,480,640,480,640,True,0.127458,2,True
coco_000000049946_controlnet_sd1-5_1_None.jpg,496,368,496,368,True,0.295933,245,False
coco_000000049988_removeanything_lama_1_None.jpg,640,480,640,480,True,0.066331,2,True
coco_000000050025_inpaintanything_sd2_1_None.jpg,640,361,640,361,True,0.049818,2,True
coco_000000050054_inpaintanything_sd2_1_None.jpg,640,412,640,412,True,0.098483,2,True
coco_000000050470_removeanything_lama_1_None.jpg,480,320,480,320,True,0.118184,2,True
coco_000000051156_removeanything_lama_1_None.jpg,640,480,640,480,True,0.036683,2,True
coco_000000051504_hdpainter_dreamshaper_1_None.jpg,512,384,512,384,True,0.145157,2,True
coco_000000051550_brushnet_sdxl_1_Blended.jpg,1360,1024,1360,1024,True,0.106949,130,False
coco_000000051717_powerpaint_realisticvision_1_None.jpg,640,448,640,448,True,0.076329,105,False
coco_000000052155_inpaintanything_sd2_1_None.jpg,427,640,427,640,True,0.160458,2,True
coco_000000052348_hdpainter_sd1-5_1_Upscaled.jpg,1536,2048,1536,2048,True,0.076251,256,False
coco_000000052527_inpaintanything_sd2_1_None.jpg,640,480,640,480,True,0.132008,2,True
coco_000000052901_controlnet_sd1-5_1_None.jpg,640,480,640,480,True,0.056159,2,True
coco_000000053423_powerpaint_realisticvision_1_Blended.jpg,480,640,480,640,True,0.054219,2,True
coco_000000053662_powerpaint_realisticvision_1_Blended.jpg,424,640,424,640,True,0.159703,216,False
coco_000000053744_brushnet_sdxl_1_None.jpg,1360,1024,1360,1024,True,0.103753,30,False
coco_000000053800_inpaintanything_sd2_1_None.jpg,640,425,640,425,True,0.201893,2,True
coco_000000054245_removeanything_lama_1_None.jpg,480,640,480,640,True,0.056722,2,True
coco_000000054252_hdpainter_sd1-5_1_Upscaled.jpg,2048,1536,2048,1536,True,0.482462,256,False
coco_000000054273_hdpainter_dreamshaper_1_Upscaled.jpg,1679,2048,1679,2048,True,0.5035,256,False
coco_000000054411_hdpainter_sd1-5_1_None.jpg,512,512,512,512,True,0.170933,2,True
coco_000000054427_removeanything_lama_1_None.jpg,612,612,612,612,True,0.247691,2,True
coco_000000054534_brushnet_epicrealism_1_Blended.jpg,640,456,640,456,True,0.117955,2,True
coco_000000054995_removeanything_lama_1_None.jpg,640,427,640,427,True,0.576793,2,True
coco_000000055109_controlnet_sd1-5_1_None.jpg,640,424,640,424,True,0.055852,168,False
coco_000000055155_brushnet_juggernaut_1_None.jpg,1016,1304,1016,1304,True,0.285261,256,False
coco_000000055915_removeanything_lama_1_None.jpg,640,480,640,480,True,0.131055,2,True
coco_000000056048_removeanything_lama_1_None.jpg,640,425,640,425,True,0.078706,2,True
coco_000000056266_powerpaint_realisticvision_1_Blended.jpg,640,424,640,424,True,0.066296,100,False
coco_000000056580_brushnet_juggernaut_1_None.jpg,1024,1280,1024,1280,True,0.287454,2,True
coco_000000056605_brushnet_juggernaut_1_Blended.jpg,1360,1024,1360,1024,True,0.019345,65,False
coco_000000056667_inpaintanything_sd2_1_None.jpg,518,640,518,640,True,0.1336,2,True
coco_000000056886_powerpaint_realisticvision_1_None.jpg,496,328,496,328,True,0.137976,227,False
coco_000000057173_controlnet_sd1-5_1_None.jpg,328,496,328,496,True,0.338365,216,False
coco_000000057427_hdpainter_sd1-5_1_Upscaled.jpg,2048,1363,2048,1363,True,0.352121,256,False
coco_000000057515_powerpaint_realisticvision_1_None.jpg,608,608,608,608,True,0.095828,227,False
coco_000000057646_hdpainter_sd2_1_None.jpg,512,407,512,407,True,0.563805,2,True
coco_000000057708_hdpainter_sd2_1_Upscaled.jpg,2048,1359,2048,1359,True,0.033412,256,False
coco_000000057820_removeanything_lama_1_None.jpg,427,640,427,640,True,0.092616,2,True
coco_000000057969_removeanything_lama_1_None.jpg,640,215,640,215,True,0.433009,2,True
coco_000000058079_removeanything_lama_1_None.jpg,506,640,506,640,True,0.110521,2,True
coco_000000058137_controlnet_sd1-5_1_None.jpg,640,368,640,368,True,0.114394,77,False
coco_000000058431_controlnet_sd1-5_1_None.jpg,640,424,640,424,True,0.298603,185,False
coco_000000058937_brushnet_realisticvision_1_Blended.jpg,640,480,640,480,True,0.103219,2,True
coco_000000059174_powerpaint_realisticvision_1_Blended.jpg,608,608,608,608,True,0.599566,214,False
coco_000000059367_controlnet_sd1-5_1_None.jpg,640,424,640,424,True,0.105476,115,False
coco_000000059388_powerpaint_realisticvision_1_Blended.jpg,640,480,640,480,True,0.176709,2,True
coco_000000059416_inpaintanything_sd2_1_None.jpg,640,376,640,376,True,0.331109,2,True
coco_000000059611_powerpaint_realisticvision_1_None.jpg,640,480,640,480,True,0.560319,2,True
coco_000000059622_hdpainter_sd2_1_Upscaled.jpg,2048,1350,2048,1350,True,0.131404,256,False
coco_000000059821_removeanything_lama_1_None.jpg,485,640,485,640,True,0.210084,2,True
coco_000000060448_controlnet_sd1-5_1_None.jpg,640,480,640,480,True,0.224082,2,True
coco_000000060569_hdpainter_sd2_1_None.jpg,512,380,512,380,True,0.490877,2,True
coco_000000060684_removeanything_lama_1_None.jpg,640,411,640,411,True,0.050011,2,True
coco_000000060881_removeanything_lama_1_None.jpg,480,640,480,640,True,0.476305,2,True
coco_000000060980_brushnet_realisticvision_1_Blended.jpg,496,368,496,368,True,0.291796,225,False
coco_000000061139_hdpainter_sd2_1_Upscaled.jpg,1360,2048,1360,2048,True,0.049547,256,False
coco_000000061288_hdpainter_sd1-5_1_Upscaled.jpg,1366,2048,1366,2048,True,0.306638,256,False
coco_000000061422_controlnet_sd1-5_1_None.jpg,640,480,640,480,True,0.079626,2,True
coco_000000061722_inpaintanything_sd2_1_None.jpg,640,501,640,501,True,0.068922,2,True
coco_000000062397_brushnet_realisticvision_1_Blended.jpg,512,640,512,640,True,0.301031,132,False
coco_000000062472_removeanything_lama_1_None.jpg,640,459,640,459,True,0.02325,2,True
coco_000000062549_controlnet_sd1-5_1_None.jpg,640,432,640,432,True,0.13614,145,False
coco_000000062562_powerpaint_realisticvision_1_Blended.jpg,640,424,640,424,True,0.448795,106,False
coco_000000062716_powerpaint_realisticvision_1_None.jpg,640,480,640,480,True,0.184404,2,True
coco_000000062741_hdpainter_sd1-5_1_Upscaled.jpg,2048,1363,2048,1363,True,0.185272,256,False
coco_000000062814_brushnet_juggernaut_1_None.jpg,1024,1528,1024,1528,True,0.062271,160,False
coco_000000063434_brushnet_sdxl_1_None.jpg,1024,1024,1024,1024,True,0.074638,2,True
coco_000000063492_hdpainter_sd2_1_None.jpg,512,332,512,332,True,0.199278,2,True
coco_000000063626_controlnet_sd1-5_1_None.jpg,360,496,360,496,True,0.530522,235,False
coco_000000063647_powerpaint_realisticvision_1_Blended.jpg,640,424,640,424,True,0.150081,110,False
coco_000000063867_inpaintanything_sd2_1_None.jpg,500,375,500,375,True,0.090309,2,True
coco_000000063874_hdpainter_dreamshaper_1_None.jpg,512,341,512,341,True,0.206304,2,True
coco_000000063958_hdpainter_sd2_1_Upscaled.jpg,2048,1622,2048,1622,True,0.311221,256,False
coco_000000063959_controlnet_sd1-5_1_None.jpg,640,480,640,480,True,0.36152,2,True
coco_000000064111_hdpainter_sd2_1_Upscaled.jpg,2048,1360,2048,1360,True,0.290152,256,False
coco_000000064240_hdpainter_sd2_1_None.jpg,512,307,512,307,True,0.072838,2,True
coco_000000064310_powerpaint_realisticvision_1_Blended.jpg,496,328,496,328,True,0.259466,229,False
coco_000000064350_hdpainter_sd1-5_1_None.jpg,512,384,512,384,True,0.021718,2,True
coco_000000064425_hdpainter_sd2_1_None.jpg,340,512,340,512,True,0.101028,2,True
coco_000000064605_controlnet_sd1-5_1_None.jpg,640,408,640,408,True,0.023832,53,False
coco_000000064779_removeanything_lama_1_None.jpg,640,426,640,426,True,0.007306,2,True
coco_000000064809_hdpainter_sd2_1_Upscaled.jpg,1536,2048,1536,2048,True,0.085391,256,False
coco_000000064974_hdpainter_sd2_1_Upscaled.jpg,1392,2048,1392,2048,True,0.012587,256,False
coco_000000065139_brushnet_dreamshaper_1_Blended.jpg,496,320,496,320,True,0.408594,198,False
coco_000000065883_controlnet_sd1-5_1_None.jpg,640,464,640,464,True,0.029506,32,False
coco_000000066066_brushnet_juggernaut_1_Blended.jpg,1360,1024,1360,1024,True,0.100989,85,False
coco_000000066126_hdpainter_sd1-5_1_None.jpg,512,384,512,384,True,0.146876,2,True
coco_000000066808_hdpainter_sd2_1_Upscaled.jpg,1360,2048,1360,2048,True,0.116408,256,False
coco_000000067127_removeanything_lama_1_None.jpg,640,263,640,263,True,0.013462,2,True
coco_000000067660_controlnet_sd1-5_1_None.jpg,640,360,640,360,True,0.358832,2,True
coco_000000067729_controlnet_sd1-5_1_None.jpg,640,424,640,424,True,0.107293,203,False
coco_000000067757_brushnet_sd1-5_1_Blended.jpg,640,480,640,480,True,0.115153,2,True
coco_000000067935_controlnet_sd1-5_1_None.jpg,640,480,640,480,True,0.36234,2,True
coco_000000068176_controlnet_sd1-5_1_None.jpg,640,520,640,520,True,0.042148,79,False
coco_000000068237_inpaintanything_sd2_1_None.jpg,640,427,640,427,True,0.311929,2,True
coco_000000068242_controlnet_sd1-5_1_None.jpg,640,392,640,392,True,0.071413,118,False
coco_000000068377_brushnet_dreamshaper_1_Blended.jpg,640,360,640,360,True,0.075946,2,True
coco_000000068650_controlnet_sd1-5_1_None.jpg,480,640,480,640,True,0.216247,2,True
coco_000000068874_powerpaint_realisticvision_1_Blended.jpg,496,368,496,368,True,0.155423,248,False
coco_000000068894_controlnet_sd1-5_1_None.jpg,640,424,640,424,True,0.105502,189,False
coco_000000069000_removeanything_lama_1_None.jpg,640,480,640,480,True,0.162516,2,True
coco_000000069163_brushnet_sdxl_1_Blended.jpg,1360,1024,1360,1024,True,0.199548,90,False
coco_000000069321_inpaintanything_sd2_1_None.jpg,427,640,427,640,True,0.296264,2,True
coco_000000069350_inpaintanything_sd2_1_None.jpg,640,441,640,441,True,0.315657,2,True
coco_000000069405_powerpaint_realisticvision_1_Blended.jpg,640,424,640,424,True,0.115282,144,False
coco_000000069501_powerpaint_realisticvision_1_None.jpg,640,424,640,424,True,0.418595,175,False
coco_000000069599_brushnet_realisticvision_1_None.jpg,424,640,424,640,True,0.112647,108,False
coco_000000069839_controlnet_sd1-5_1_None.jpg,640,424,640,424,True,0.195832,172,False
coco_000000069978_brushnet_realisticvision_1_None.jpg,640,424,640,424,True,0.091631,91,False
coco_000000070255_removeanything_lama_1_None.jpg,448,300,448,300,True,0.067723,2,True
coco_000000070269_controlnet_sd1-5_1_None.jpg,640,448,640,448,True,0.079021,137,False
coco_000000070987_controlnet_sd1-5_1_None.jpg,640,480,640,480,True,0.1471,2,True
coco_000000071407_powerpaint_realisticvision_1_None.jpg,640,472,640,472,True,0.089443,184,False
coco_000000071857_powerpaint_realisticvision_1_Blended.jpg,496,368,496,368,True,0.119642,249,False
coco_000000071881_controlnet_sd1-5_1_None.jpg,640,480,640,480,True,0.190469,2,True
coco_000000072429_removeanything_lama_1_None.jpg,480,640,480,640,True,0.089473,2,True
coco_000000072769_inpaintanything_sd2_1_None.jpg,640,272,640,272,True,0.069382,2,True
coco_000000072792_powerpaint_realisticvision_1_Blended.jpg,640,424,640,424,True,0.087839,2,True
coco_000000073096_removeanything_lama_1_None.jpg,640,480,640,480,True,0.045524,2,True
coco_000000073234_powerpaint_realisticvision_1_None.jpg,640,360,640,360,True,0.625069,2,True
coco_000000073537_removeanything_lama_1_None.jpg,640,512,640,512,True,0.15032,2,True
coco_000000074103_powerpaint_realisticvision_1_None.jpg,424,640,424,640,True,0.14735,204,False
coco_000000074576_removeanything_lama_1_None.jpg,640,480,640,480,True,0.10459,2,True
coco_000000074938_powerpaint_realisticvision_1_Blended.jpg,640,480,640,480,True,0.271068,2,True
coco_000000075027_inpaintanything_sd2_1_None.jpg,500,375,500,375,True,0.233787,2,True
coco_000000075621_powerpaint_realisticvision_1_None.jpg,640,480,640,480,True,0.075065,2,True
coco_000000075636_powerpaint_realisticvision_1_Blended.jpg,600,448,600,448,True,0.242013,128,False
coco_000000075668_inpaintanything_sd2_1_None.jpg,612,612,612,612,True,0.066008,2,True
coco_000000075963_powerpaint_realisticvision_1_Blended.jpg,640,488,640,488,True,0.488438,226,False
coco_000000076844_removeanything_lama_1_None.jpg,640,480,640,480,True,0.06457,2,True
coco_000000076956_removeanything_lama_1_None.jpg,640,428,640,428,True,0.015154,2,True
coco_000000077783_powerpaint_realisticvision_1_Blended.jpg,328,496,328,496,True,0.176768,231,False
coco_000000077963_removeanything_lama_1_None.jpg,480,640,480,640,True,0.124785,2,True
coco_000000078364_removeanything_lama_1_None.jpg,426,640,426,640,True,0.057248,2,True
coco_000000079716_inpaintanything_sd2_1_None.jpg,428,640,428,640,True,0.110624,2,True
coco_000000079883_inpaintanything_sd2_1_None.jpg,390,293,390,293,True,0.476652,2,True
coco_000000080213_inpaintanything_sd2_1_None.jpg,500,375,500,375,True,0.251883,2,True
coco_000000080332_inpaintanything_sd2_1_None.jpg,500,363,500,363,True,0.202804,2,True
coco_000000080864_inpaintanything_sd2_1_None.jpg,640,427,640,427,True,0.130408,2,True
coco_000000081099_inpaintanything_sd2_1_None.jpg,640,392,640,392,True,0.717427,2,True
coco_000000082475_inpaintanything_sd2_1_None.jpg,480,640,480,640,True,0.690374,2,True
coco_000000082740_removeanything_lama_1_None.jpg,640,438,640,438,True,0.075888,2,True
coco_000000082898_powerpaint_realisticvision_1_Blended.jpg,496,368,496,368,True,0.066691,227,False
coco_000000083079_inpaintanything_sd2_1_None.jpg,480,640,480,640,True,0.263896,2,True
coco_000000083464_powerpaint_realisticvision_1_None.jpg,496,368,496,368,True,0.124315,236,False
coco_000000083600_powerpaint_realisticvision_1_None.jpg,640,480,640,480,True,0.419124,2,True
coco_000000084493_powerpaint_realisticvision_1_Blended.jpg,472,640,472,640,True,0.347163,222,False
coco_000000084495_inpaintanything_sd2_1_None.jpg,640,400,640,400,True,0.148227,2,True
coco_000000084512_removeanything_lama_1_None.jpg,426,640,426,640,True,0.261506,2,True
coco_000000085110_removeanything_lama_1_None.jpg,640,481,640,481,True,0.015511,2,True
coco_000000085215_powerpaint_realisticvision_1_Blended.jpg,640,480,640,480,True,0.035902,2,True
coco_000000085252_inpaintanything_sd2_1_None.jpg,640,417,640,417,True,0.273576,2,True
coco_000000085407_removeanything_lama_1_None.jpg,494,640,494,640,True,0.234751,2,True
coco_000000086147_removeanything_lama_1_None.jpg,640,427,640,427,True,0.096132,2,True
coco_000000086452_inpaintanything_sd2_1_None.jpg,640,480,640,480,True,0.144089,2,True
coco_000000086654_removeanything_lama_1_None.jpg,640,426,640,426,True,0.082163,2,True
coco_000000086790_powerpaint_realisticvision_1_Blended.jpg,640,480,640,480,True,0.036738,2,True
coco_000000086884_powerpaint_realisticvision_1_Blended.jpg,640,480,640,480,True,0.555934,2,True
coco_000000087363_powerpaint_realisticvision_1_Blended.jpg,640,424,640,424,True,0.057175,47,False
coco_000000087616_inpaintanything_sd2_1_None.jpg,500,333,500,333,True,0.262925,2,True
coco_000000087987_inpaintanything_sd2_1_None.jpg,640,480,640,480,True,0.03528,2,True
coco_000000088802_powerpaint_realisticvision_1_None.jpg,640,480,640,480,True,0.250687,2,True
coco_000000089052_removeanything_lama_1_None.jpg,640,359,640,359,True,0.200953,2,True
coco_000000089210_removeanything_lama_1_None.jpg,640,480,640,480,True,0.091719,2,True
coco_000000091120_removeanything_lama_1_None.jpg,640,427,640,427,True,0.096472,2,True
coco_000000091353_inpaintanything_sd2_1_None.jpg,480,640,480,640,True,0.355596,2,True
coco_000000092107_removeanything_lama_1_None.jpg,266,187,266,187,True,0.076133,2,True
coco_000000092197_inpaintanything_sd2_1_None.jpg,426,640,426,640,True,0.088945,2,True
coco_000000092315_removeanything_lama_1_None.jpg,500,375,500,375,True,0.075637,2,True
coco_000000092585_inpaintanything_sd2_1_None.jpg,640,480,640,480,True,0.237207,2,True
coco_000000092953_inpaintanything_sd2_1_None.jpg,640,480,640,480,True,0.062314,2,True
coco_000000093000_powerpaint_realisticvision_1_None.jpg,640,480,640,480,True,0.120687,2,True
coco_000000093465_powerpaint_realisticvision_1_Blended.jpg,368,496,368,496,True,0.252197,230,False
coco_000000093703_powerpaint_realisticvision_1_None.jpg,640,424,640,424,True,0.123636,118,False
coco_000000093720_removeanything_lama_1_None.jpg,640,480,640,480,True,0.076029,2,True
coco_000000093946_removeanything_lama_1_None.jpg,640,478,640,478,True,0.13597,2,True
coco_000000094271_inpaintanything_sd2_1_None.jpg,500,335,500,335,True,0.168209,2,True
coco_000000094666_removeanything_lama_1_None.jpg,640,480,640,480,True,0.03069,2,True
coco_000000095123_removeanything_lama_1_None.jpg,640,423,640,423,True,0.193606,2,True
coco_000000095383_powerpaint_realisticvision_1_None.jpg,616,640,616,640,True,0.443489,163,False
coco_000000095620_removeanything_lama_1_None.jpg,640,428,640,428,True,0.678311,2,True
coco_000000095833_inpaintanything_sd2_1_None.jpg,640,427,640,427,True,0.257432,2,True
coco_000000096189_powerpaint_realisticvision_1_Blended.jpg,640,440,640,440,True,0.179837,209,False
coco_000000097321_inpaintanything_sd2_1_None.jpg,640,480,640,480,True,0.147894,2,True
coco_000000097365_powerpaint_realisticvision_1_None.jpg,424,640,424,640,True,0.481806,216,False
coco_000000097367_inpaintanything_sd2_1_None.jpg,640,425,640,425,True,0.27661,2,True
coco_000000097591_removeanything_lama_1_None.jpg,640,480,640,480,True,0.137708,2,True
coco_000000097849_inpaintanything_sd2_1_None.jpg,640,426,640,426,True,0.07902,2,True
coco_000000097871_removeanything_lama_1_None.jpg,640,425,640,425,True,0.125331,2,True
coco_000000098707_inpaintanything_sd2_1_None.jpg,481,640,481,640,True,0.139387,2,True
coco_000000098801_inpaintanything_sd2_1_None.jpg,417,640,417,640,True,0.15006,2,True
